SR_NO,VOLTAGE,CURRENT,POWER,MODULE_TEMP,AMBIENT_TEMP,IR
671,19.6,0.06,1.2,531,419,1003
672,19.6,0.03,0.62,530,418,1001
673,19.6,0.03,0.62,528,418,1003
674,19.6,0,0.04,529,418,1002
675,19.58,0.02,0.43,527,418,1003
676,19.6,-0.01,-0.16,527,419,1005
677,19.6,0.01,0.23,526,419,1011
678,19.6,0.03,0.62,525,418,1011
679,19.6,0.05,1.01,527,418,1011
680,19.6,0.05,1.01,526,418,1005
681,19.58,-0.02,-0.35,529,419,998
682,19.58,0.05,1.01,527,418,998
683,19.58,0.05,1.01,526,418,998
684,19.6,0.04,0.81,526,418,1012
685,19.58,0.01,0.23,526,418,998
686,19.58,-0.01,-0.15,525,417,995
687,19.58,0.02,0.43,524,417,994
688,19.56,0.04,0.81,524,416,994
689,19.56,0.05,1.01,523,416,996
690,19.58,0.03,0.62,522,416,993
691,19.56,0.04,0.81,523,416,993
692,19.6,0.01,0.23,523,416,992
693,19.53,0.01,0.23,522,416,1011
694,19.6,0.05,1.01,522,416,1012
695,19.58,0.04,0.81,522,416,1012
696,19.58,0.03,0.62,524,416,1011
697,19.6,0.02,0.43,523,416,1013
698,19.58,0.03,0.62,523,416,1012
699,19.6,0.05,1.01,523,416,1012
700,19.58,0.07,1.39,525,416,1013
701,19.58,0.05,1.01,523,417,1013
702,19.58,0.01,0.23,525,416,1012
703,19.6,0.06,1.2,523,416,1013
704,19.58,0.02,0.43,525,416,1012
705,19.6,0.04,0.81,525,416,1011
706,19.58,0.07,1.39,525,417,1012
707,19.58,0.05,1.01,526,417,1013
708,19.6,0.04,0.81,526,417,1011
709,19.58,0,0.04,527,417,1012
710,19.6,0.04,0.81,529,417,1011
711,19.56,0.04,0.81,528,417,1012
712,19.58,-0.01,-0.15,529,417,1012
713,19.6,-0.01,-0.16,528,417,1011
714,19.56,0,0.04,528,417,1011
715,19.58,0.05,1.01,530,417,1012
716,19.58,0.02,0.43,529,418,1011
717,19.56,0.04,0.81,529,417,1013
718,19.58,0,0.04,529,417,1013
719,19.58,0.03,0.62,530,418,1012
720,19.58,-0.01,-0.15,529,418,1013
721,19.58,0.05,1.01,529,418,1012
722,19.56,0.03,0.62,530,418,1013
723,19.56,0.02,0.43,529,418,1012
724,19.56,0.06,1.2,530,418,1011
725,19.58,0.01,0.23,531,418,1013
726,19.58,0.02,0.43,532,418,1013
727,19.56,0.01,0.23,530,418,1012
728,7.35,0.03,0.23,530,418,1011
729,12.77,0.04,0.53,531,418,1012
730,19.58,0.04,0.81,530,418,1013
731,19.56,0,0.04,531,418,1011
732,19.58,0.03,0.62,531,418,1011
733,19.58,-0.01,-0.15,532,418,1013
734,19.58,0.08,1.59,531,417,1011
735,19.58,0.04,0.81,532,417,1012
736,19.56,0.05,1.01,532,417,1012
737,19.53,-0.02,-0.35,532,417,1012
738,19.58,0.03,0.62,531,417,1013
739,19.58,0.02,0.43,532,417,1012
740,19.58,0.01,0.23,532,416,1012
741,19.56,0.01,0.23,534,416,1012
742,19.56,0.02,0.43,534,417,1012
743,19.53,0.01,0.23,535,416,1012
744,19.56,0.02,0.43,534,416,1011
745,19.56,0.02,0.43,534,416,1011
746,19.58,0.03,0.62,533,416,1012
747,19.58,0.04,0.81,533,415,1012
748,19.56,0.02,0.43,534,415,1013
749,19.56,0.02,0.43,535,416,1011
750,19.56,0.04,0.81,535,415,1012
751,19.56,0.01,0.23,535,416,1012
752,19.56,0,0.04,536,416,1012
753,19.56,0,0.04,535,416,1012
754,19.56,0.03,0.62,535,416,1013
755,19.56,0.04,0.81,535,416,1013
756,19.58,0.05,1.01,534,415,1013
757,19.58,0.04,0.81,535,416,1012
758,19.58,0.06,1.2,534,416,1012
759,19.58,0.05,1.01,534,416,1013
760,19.6,0.03,0.62,535,416,1012
761,19.58,0,0.04,535,416,1012
762,19.58,0.04,0.81,535,416,1012
763,19.58,0.07,1.39,536,416,1012
764,19.6,0.02,0.43,536,416,1013
765,19.58,0.04,0.81,535,416,1013
766,19.6,0.03,0.62,536,416,1012
767,19.56,0.01,0.23,535,416,1012
768,19.58,0.01,0.23,535,416,1012
769,19.58,0.03,0.62,535,416,1012
770,19.58,0.02,0.43,536,416,1012
771,19.58,0.06,1.2,535,416,1012
772,19.63,0.06,1.2,537,416,1011
773,19.58,-0.01,-0.15,536,416,1012
774,19.56,0.05,1.01,537,415,1012
775,19.58,0.04,0.81,535,416,1012
776,19.56,0.08,1.59,536,415,1012
777,19.58,-0.01,-0.15,535,415,1011
778,19.56,0.04,0.81,535,415,1012
779,19.58,-0.01,-0.15,534,415,1012
780,19.56,0.06,1.2,535,415,1012
781,19.58,0.06,1.2,537,415,1013
782,19.53,0.04,0.81,534,414,1012
783,19.58,0.02,0.43,536,413,1012
784,19.56,0.04,0.81,534,413,1012
785,19.56,0.01,0.23,535,412,1013
786,19.58,0.03,0.62,535,412,1012
787,19.56,0.03,0.62,536,412,1013
788,19.58,0,0.04,533,412,1011
789,19.56,0.03,0.62,534,412,1012
790,19.56,0.05,1.01,535,412,1013
791,19.56,0.03,0.62,533,412,1013
792,19.58,0.09,1.78,530,413,1012
793,19.56,0.04,0.81,529,412,1013
794,19.58,0.05,1.01,532,412,1013
795,19.58,0.03,0.62,531,412,1013
796,19.58,0.04,0.81,531,411,1013
797,19.56,0.04,0.81,530,411,1013
798,19.58,0.02,0.43,533,411,1012
799,19.56,0.02,0.43,530,411,1012
800,19.58,0.02,0.43,532,411,1012
801,19.58,0.02,0.43,530,411,1011
802,19.56,-0.03,-0.54,532,412,1012
803,19.58,0,0.04,533,411,1013
804,19.58,0.04,0.81,533,412,1012
805,19.58,0.01,0.23,532,411,1013
806,19.56,0.02,0.43,531,411,1013
807,19.58,0.04,0.81,533,411,1011
808,19.56,0.03,0.62,532,412,1012
809,19.58,0,0.04,532,412,1013
810,19.56,0.03,0.62,534,412,1012
811,19.56,0.04,0.81,533,412,1012
812,19.58,0.06,1.2,534,412,1013
813,19.56,0.03,0.62,533,413,1012
814,19.58,0.02,0.43,535,413,1012
815,19.58,0.05,1.01,534,413,1012
816,19.56,0.02,0.43,536,413,1013
817,19.56,0.07,1.39,537,413,1011
818,19.58,0.01,0.23,536,413,1012
819,19.58,0.02,0.43,537,413,1012
820,19.58,0.06,1.2,537,413,1011
821,19.56,0.03,0.62,535,414,1012
822,19.58,0.02,0.43,537,414,1011
823,19.58,0,0.04,536,414,1012
824,19.58,0.04,0.81,537,414,1012
825,19.58,0.04,0.81,535,414,1012
826,19.58,0.02,0.43,537,415,1013
827,19.58,0.06,1.2,536,415,1012
828,19.58,0.02,0.43,536,415,1013
829,19.6,0.02,0.43,537,415,1012
830,19.56,0.03,0.62,536,415,1012
831,19.56,0.02,0.43,536,415,1011
832,19.56,0.05,1.01,538,415,1012
833,19.58,0.02,0.43,538,415,1011
834,19.58,0.06,1.2,537,415,1012
835,19.56,0,0.04,538,416,1012
836,19.58,-0.01,-0.15,537,416,1012
837,19.58,0,0.04,537,416,1012
838,19.58,0.01,0.23,538,416,1011
839,19.56,0.05,1.01,540,416,1012
840,19.58,0.04,0.81,536,416,1012
841,19.58,0.06,1.2,539,416,1011
842,19.58,0.01,0.23,537,417,1012
843,19.58,0.04,0.81,539,416,1013
844,19.6,0.01,0.23,538,417,1013
845,19.58,0.05,1.01,538,417,1011
846,19.56,0,0.04,539,417,1013
847,19.58,0.02,0.43,539,417,1012
848,19.58,0.04,0.81,539,417,1013
849,19.56,0.03,0.62,539,416,1013
850,19.46,0.05,1,539,417,1011
851,19.24,0.03,0.61,540,416,1010
852,19.02,0,0.04,539,416,1010
853,18.95,-0.01,-0.15,537,415,1009
854,18.97,0.04,0.79,538,415,1010
855,19.09,0.03,0.6,539,415,1010
856,19.14,0.04,0.79,538,415,1010
857,19.21,0.04,0.8,538,414,1011
858,19.31,0.03,0.61,537,415,1011
859,19.34,-0.01,-0.15,538,415,1011
860,19.31,0.02,0.42,536,415,1011
861,19.36,0.01,0.23,537,415,1011
862,19.46,0.05,1,537,415,1012
863,19.48,0.02,0.42,538,415,1012
864,19.51,0.06,1.2,537,415,1012
865,19.43,0.03,0.61,538,415,1012
866,19.43,0.01,0.23,539,415,1012
867,19.41,0.01,0.23,540,416,1012
868,19.41,0.06,1.19,538,415,1012
869,19.41,0.04,0.81,537,415,1012
870,19.43,0,0.04,539,416,1013
871,19.46,0.03,0.62,538,416,1012
872,19.41,-0.03,-0.54,538,415,1012
873,19.41,0.01,0.23,540,415,1012
874,19.43,0.08,1.58,538,415,1012
875,19.43,0.05,1,539,415,1012
876,19.46,0.02,0.42,537,415,1012
877,19.43,0.05,1,537,415,1013
878,19.41,0.03,0.61,538,415,1011
879,19.38,0.02,0.42,536,415,1012
880,19.38,0.03,0.61,538,415,1012
881,19.36,0.05,1,537,415,1012
882,19.36,0.06,1.19,536,415,1012
883,19.36,0.05,1,538,415,1011
884,19.36,0,0.04,537,415,1012
885,19.36,0.03,0.61,538,415,1011
886,19.34,0.03,0.61,538,415,1012
887,19.36,0,0.04,538,415,1013
888,19.36,0.01,0.23,538,415,1011
889,19.36,0.04,0.8,538,415,1011
890,19.34,0.03,0.61,539,415,1013
891,19.34,0.02,0.42,537,415,1011
892,19.31,0.03,0.61,537,415,1011
893,19.26,0.06,1.18,539,415,1011
894,19.26,0.06,1.18,536,415,1010
895,19.24,0.06,1.18,538,416,1011
896,19.29,0.04,0.8,536,416,1011
897,19.31,0.06,1.18,537,416,1012
898,19.34,0.04,0.8,537,417,1011
899,19.29,0.03,0.61,537,417,1011
900,19.34,0.04,0.8,538,417,1011
901,19.38,0.07,1.38,537,417,1013
902,19.36,0.03,0.61,538,417,1012
903,19.29,0.02,0.42,539,417,1013
904,19.26,0.02,0.42,538,417,1011
905,19.36,0.03,0.61,538,417,1012
906,19.34,0.01,0.23,538,417,1012
907,19.36,0.02,0.42,537,417,1011
908,19.41,0,0.04,539,417,1012
909,19.38,0.05,1,540,418,1011
910,19.41,0.06,1.19,538,418,1013
911,19.36,0.05,1,538,418,1012
912,19.29,-0.01,-0.15,539,418,1010
913,19.26,0.05,0.99,541,419,1011
914,19.21,0.01,0.23,539,418,1010
915,19.21,0.03,0.61,539,418,1011
916,19.14,0.06,1.17,540,418,1013
917,19.04,0.04,0.79,540,418,1010
918,19.24,0.06,1.18,540,418,1010
919,19.36,0.07,1.38,539,417,1012
920,19.43,0.07,1.38,540,418,1013
921,19.53,0.02,0.42,542,417,1012
922,19.6,0,0.04,539,417,1013
923,19.56,0.03,0.62,538,417,1013
924,19.56,0.03,0.62,539,417,1013
925,19.53,0.05,1,540,417,1011
926,19.56,0.03,0.62,538,416,1013
927,19.53,0.04,0.81,541,416,1012
928,19.53,0.01,0.23,540,416,1013
929,19.53,0.03,0.62,539,415,1012
930,19.56,0.04,0.81,538,416,1012
931,19.56,0.04,0.81,539,416,1012
932,19.56,0.03,0.62,541,415,1012
933,19.56,0.01,0.23,541,416,1012
934,19.53,0.04,0.81,541,415,1011
935,19.53,0.04,0.81,540,415,1012
936,19.53,0.04,0.81,540,415,1012
937,19.56,0.02,0.43,541,415,1012
938,19.53,0.04,0.81,540,415,1011
939,19.51,0,0.04,541,415,1012
940,19.51,0.04,0.81,540,415,1012
941,19.48,0,0.04,540,415,1013
942,19.53,0.09,1.78,540,415,1011
943,19.53,0.04,0.81,542,416,1012
944,19.56,0.06,1.2,540,416,1012
945,19.56,0.04,0.81,541,416,1013
946,19.58,0.02,0.43,541,416,1013
947,19.53,0.03,0.62,541,417,1011
948,19.56,0,0.04,542,417,1013
949,19.56,0.04,0.81,541,417,1013
950,19.56,0.03,0.62,542,417,1013
951,19.53,0.03,0.62,542,417,1011
952,19.56,0.05,1.01,540,418,1012
953,19.58,0.03,0.62,542,417,1012
954,19.58,0.06,1.2,541,417,1012
955,19.56,0.05,1.01,543,418,1013
956,19.56,0.03,0.62,542,417,1012
957,19.56,0.07,1.39,543,417,1012
958,19.56,0.04,0.81,544,418,1013
959,19.53,0.07,1.39,543,418,1012
960,19.53,0.03,0.62,542,419,1012
961,19.56,0.01,0.23,544,418,1013
962,19.56,0.04,0.81,543,417,1013
963,19.53,0.03,0.62,544,418,1012
964,19.56,0.07,1.39,543,417,1012
965,19.53,0.05,1,542,417,1013
966,19.53,0.04,0.81,544,417,1012
967,19.53,0.07,1.39,543,417,1013
968,19.53,0.08,1.58,541,417,1012
969,19.56,0.07,1.39,542,416,1012
970,19.53,0.04,0.81,543,416,1013
971,19.56,0.02,0.43,541,416,1013
972,19.53,0.04,0.81,542,416,1012
973,19.56,0.06,1.2,542,416,1012
974,19.53,0.06,1.2,542,415,1012
975,19.51,0.04,0.81,543,415,1012
976,19.53,0.02,0.42,542,415,1013
977,19.53,0.03,0.62,543,415,1013
978,19.53,0.02,0.42,544,415,1011
979,19.53,0,0.04,541,415,1011
980,19.51,0.07,1.39,542,415,1012
981,19.53,0.07,1.39,543,415,1013
982,19.53,0.02,0.42,541,416,1013
983,19.53,0.03,0.62,543,416,1012
984,19.56,0.04,0.81,543,416,1012
985,19.53,0,0.04,543,416,1013
986,19.53,0.08,1.58,543,416,1011
987,19.53,0.04,0.81,542,416,1012
988,19.51,0.03,0.62,542,416,1012
989,19.53,0.07,1.39,541,417,1011
990,19.51,0.04,0.81,543,416,1012
991,19.53,0.05,1,543,416,1013
992,19.51,0.02,0.42,543,416,1013
993,19.53,0.03,0.62,545,416,1011
994,19.51,0,0.04,544,416,1013
995,19.53,0.06,1.2,544,416,1013
996,19.53,0.05,1,544,416,1011
997,19.56,0.07,1.39,543,416,1012
998,19.51,0.03,0.62,543,416,1012
999,19.51,0.08,1.58,544,416,1013
1000,19.51,0.08,1.58,545,415,1013
1001,19.51,0.03,0.62,542,415,1012
1002,19.51,0.03,0.62,545,416,1012
1003,19.51,0.09,1.77,543,415,1013
1004,19.53,0.06,1.2,545,415,1011
1005,19.56,-0.02,-0.35,543,415,1012
1006,19.53,0.09,1.78,542,415,1013
1007,19.51,0.02,0.42,544,416,1012
1008,19.56,0.05,1.01,542,416,1012
1009,19.53,0.03,0.62,542,416,1013
1010,19.38,-0.01,-0.15,543,416,1012
1011,19.53,0.09,1.78,542,416,1013
1012,19.31,0.05,0.99,542,415,1011
1013,19.53,0.04,0.81,542,415,1012
1014,19.51,0.03,0.62,540,415,1012
1015,19.51,0.01,0.23,542,415,1012
1016,19.53,0.07,1.39,541,415,1012
1017,19.53,0.03,0.62,541,415,1012
1018,19.53,0.03,0.62,541,415,1012
1019,19.53,0.05,1,540,414,1011
1020,19.53,0.02,0.42,540,415,1012
1021,19.51,-0.01,-0.15,540,414,1012
1022,19.53,0.05,1,542,415,1012
1023,19.53,0.03,0.62,541,415,1013
1024,19.51,0.04,0.81,540,415,1012
1025,19.53,0.07,1.39,539,415,1012
1026,19.56,0.06,1.2,540,416,1012
1027,19.51,0,0.04,540,415,1011
1028,19.53,0.03,0.62,542,415,1012
1029,19.56,0.05,1.01,540,416,1012
1030,19.53,0.05,1,540,415,1012
1031,19.51,0.07,1.39,540,415,1013
1032,19.56,0.08,1.59,540,415,1011
1033,19.56,0.06,1.2,541,416,1013
1034,19.56,0.06,1.2,541,416,1012
1035,19.51,0.05,1,541,415,1010
1036,19.56,0.02,0.43,542,415,1013
1037,19.53,0.04,0.81,540,415,1013
1038,19.56,-0.02,-0.35,540,416,1013
1039,19.56,0.04,0.81,540,415,1010
1040,19.56,0.07,1.39,539,415,1010
1041,19.56,0.03,0.62,541,415,1010
1042,19.58,0.03,0.62,540,415,1012
1043,19.56,0,0.04,540,415,1011
1044,19.56,0.06,1.2,541,415,1010
1045,19.56,0.07,1.39,539,415,1011
1046,19.53,0.01,0.23,539,415,1011
1047,19.56,0.02,0.43,539,416,1011
1048,19.56,0.05,1.01,538,415,1010
1049,19.53,0.01,0.23,538,415,1011
1050,19.53,0.03,0.62,538,415,1011
1051,19.56,0.03,0.62,538,415,1010
1052,19.53,0.03,0.62,537,415,1010
1053,19.56,0.03,0.62,536,416,1010
1054,19.53,0.03,0.62,536,415,1011
1055,19.53,0.04,0.81,537,415,1011
1056,19.53,0.04,0.81,536,415,1011
1057,19.56,0.03,0.62,536,414,1011
1058,19.56,0.03,0.62,534,415,1010
1059,19.53,0.01,0.23,536,415,1010
1060,19.58,0.06,1.2,535,415,1011
1061,19.56,0.04,0.81,535,414,1010
1062,19.56,0.04,0.81,535,414,1011
1063,19.53,0.06,1.2,536,414,1010
1064,19.58,0.05,1.01,534,414,1010
1065,19.56,0.01,0.23,531,414,1009
1066,19.56,0.05,1.01,532,414,1011
1067,19.56,-0.02,-0.35,533,413,1010
1068,19.56,0.06,1.2,533,413,1011
1069,19.56,0.02,0.43,533,414,1011
1070,19.56,0,0.04,533,413,1009
1071,19.53,0.05,1,533,413,1010
1072,19.56,0.04,0.81,530,413,1011
1073,19.56,0.03,0.62,532,413,1009
1074,19.56,0.01,0.23,531,414,1010
1075,19.56,0.06,1.2,530,413,1011
1076,19.53,0.07,1.39,531,413,1009
1077,19.56,0,0.04,531,413,1009
1078,19.56,0.09,1.78,529,413,1009
1079,19.56,0.02,0.43,529,414,1010
1080,19.56,0.05,1.01,530,413,1010
1081,19.51,0.04,0.81,531,414,1009
1082,19.53,0.09,1.78,530,414,1010
1083,19.51,0.07,1.39,531,414,1009
1084,19.53,0.07,1.39,528,414,1009
1085,19.53,0.06,1.2,530,414,1010
1086,19.53,0.05,1,530,414,1009
1087,19.53,0.02,0.42,528,414,1008
1088,19.53,0.07,1.39,530,414,1008
1089,19.53,0.06,1.2,528,414,1008
1090,19.51,0.01,0.23,530,414,1008
1091,19.53,0.01,0.23,528,413,1008
1092,19.53,0.06,1.2,528,413,1008
1093,19.53,0.05,1,527,413,1010
1094,19.56,0.07,1.39,527,413,1008
1095,19.51,0.06,1.2,528,413,1008
1096,19.53,0.05,1,528,413,1008
1097,19.53,-0.01,-0.15,526,413,1008
1098,19.53,0.04,0.81,526,413,1007
1099,19.56,0.04,0.81,526,413,1007
1100,19.53,0.05,1,527,413,1009
1101,19.53,0.05,1,528,412,1007
1102,19.51,0.06,1.2,528,413,1007
1103,19.53,0.04,0.81,526,413,1008
1104,19.53,0.04,0.81,525,413,1006
1105,19.51,0.01,0.23,525,412,1008
1106,19.51,0.04,0.81,526,413,1007
1107,19.53,0.01,0.23,525,413,1006
1108,19.53,0.05,1,527,413,1005
1109,19.53,0.05,1,526,413,1008
1110,19.51,0.07,1.39,527,413,1005
1111,19.51,0.08,1.58,525,413,1006
1112,19.51,0.02,0.42,526,413,1006
1113,19.51,0.03,0.62,525,413,1006
1114,19.48,0.02,0.42,525,413,1008
1115,19.51,0.05,1,524,413,1005
1116,19.48,0.03,0.62,523,413,1006
1117,19.48,0.06,1.19,524,414,1007
1118,19.51,0.05,1,523,413,1007
1119,19.51,0.02,0.42,524,413,1007
1120,19.51,0.01,0.23,524,413,1006
1121,19.51,0.05,1,524,413,1006
1122,19.51,-0.02,-0.35,522,413,1005
1123,19.51,0.05,1,524,413,1005
1124,19.51,0.03,0.62,523,413,1006
1125,19.51,0.06,1.2,525,413,1005
1126,19.51,0,0.04,523,413,1007
1127,19.53,0.08,1.58,525,412,1006
1128,19.51,0.04,0.81,523,412,1006
1129,19.51,0.05,1,522,412,1005
1130,19.51,0.05,1,523,411,1005
1131,19.51,0.04,0.81,522,411,1007
1132,19.48,0.04,0.81,522,411,1007
1133,19.51,0.01,0.23,522,411,1004
1134,19.46,0.05,1,521,410,1007
1135,19.51,0.04,0.81,523,411,1006
1136,19.51,0.03,0.62,521,411,1006
1137,19.48,0.05,1,521,411,1005
1138,13.31,0.03,0.42,520,412,1005
1139,10.38,0.04,0.43,521,411,1007
1140,9.01,0.02,0.2,520,411,1006
1141,19.43,0.06,1.19,519,412,1006
1142,19.46,0.07,1.38,520,411,1005
1143,19.51,0.03,0.62,519,411,1005
1144,19.51,0.07,1.39,521,411,1005
1145,19.51,0.05,1,520,411,1007
1146,19.48,0.03,0.62,520,412,1006
1147,19.48,0.07,1.39,519,412,1006
1148,19.48,0.04,0.81,519,411,1007
1149,19.48,0.03,0.62,517,412,1005
1150,19.48,0.06,1.19,519,412,1005
1151,19.51,0.04,0.81,517,412,1007
1152,19.48,0.06,1.19,518,412,1006
1153,19.48,0.08,1.58,518,412,1005
1154,19.48,0.05,1,518,412,1006
1155,19.51,0.04,0.81,517,412,1006
1156,19.46,0.05,1,517,412,1005
1157,19.48,0.04,0.81,519,412,1006
1158,19.48,0.03,0.62,517,412,1006
1159,19.48,0.06,1.19,517,412,1006
1160,19.48,0.03,0.62,517,412,1005
1161,19.48,0.04,0.81,517,413,1005
1162,19.51,0.09,1.77,517,413,1006
1163,19.48,0,0.04,517,413,1006
1164,19.51,0.02,0.42,517,413,1005
1165,19.51,0.05,1,518,412,1005
1166,19.51,0,0.04,518,412,1005
1167,19.48,0.02,0.42,516,413,1005
1168,19.51,-0.02,-0.35,515,413,1005
1169,19.53,0.04,0.81,514,413,1007
1170,19.51,0.02,0.42,516,413,1007
1171,19.51,0.05,1,515,413,1007
1172,19.48,0.05,1,517,413,1007
1173,19.51,0.05,1,514,413,1006
1174,19.53,0.09,1.78,516,413,1005
1175,19.51,0.07,1.39,514,413,1007
1176,19.43,0.06,1.19,513,414,1007
1177,19.36,0.06,1.19,516,413,1006
1178,19.21,0.01,0.23,513,413,1008
1179,18.51,0.05,0.95,512,413,1008
1180,17.6,-0.01,-0.14,513,414,1005
1181,17.16,0.04,0.71,512,414,1004
1182,17.24,0.03,0.55,512,413,1007
1183,17.09,0.04,0.71,512,414,1006
1184,17.11,0,0.03,513,413,1004
1185,17.19,0.05,0.88,512,413,1004
1186,17.48,0.06,1.07,510,414,1005
1187,17.65,0.05,0.91,512,414,1004
1188,17.48,0.05,0.9,511,413,1004
1189,17.29,-0.01,-0.14,511,413,1005
1190,17.16,0.03,0.54,510,414,1003
1191,17.31,-0.01,-0.14,512,414,1004
1192,17.48,0.03,0.55,510,414,1004
1193,17.65,0.04,0.73,508,414,1004
1194,17.77,0.03,0.56,510,414,1006
1195,17.75,0.05,0.91,511,414,1005
1196,17.6,0.06,1.08,510,414,1006
1197,17.38,0.01,0.21,511,414,1003
1198,17.19,0.03,0.54,513,414,1004
1199,17.11,0.07,1.22,511,414,1003
1200,17.21,0.03,0.54,510,414,1003
1201,17.04,0.01,0.2,508,414,1004
1202,16.85,0.08,1.37,510,413,1003
1203,16.67,0.01,0.2,509,413,1003
1204,16.65,0.01,0.2,509,413,1002
1205,16.6,0.01,0.2,509,414,1002
1206,16.6,0.01,0.2,509,414,1003
1207,16.6,0.05,0.85,510,413,1002
1208,16.55,0,0.03,509,414,1003
1209,16.58,0.02,0.36,509,413,1003
1210,16.55,0.02,0.36,511,413,1002
1211,16.6,0.04,0.69,509,413,1003
1212,16.58,0.01,0.2,509,413,1002
1213,16.55,0.02,0.36,509,413,1003
1214,16.58,0.02,0.36,510,413,1002
1215,16.58,0.03,0.52,509,414,1002
1216,16.6,0.06,1.02,508,413,1002
1217,16.6,0.05,0.85,508,413,1003
1218,16.6,0.01,0.2,509,413,1002
1219,16.63,0.03,0.53,508,413,1003
1220,16.58,-0.01,-0.13,509,413,1003
1221,16.6,0.07,1.18,508,413,1003
1222,16.65,0.01,0.2,508,413,1003
1223,16.67,0.04,0.69,507,413,1002
1224,16.72,0,0.03,508,413,1002
1225,16.8,0.03,0.53,508,412,1003
1226,16.82,0.03,0.53,509,413,1002
1227,16.89,0.05,0.87,506,412,1002
1228,17.02,0.03,0.54,507,413,1003
1229,17.04,0.06,1.04,506,413,1004
1230,17.24,0.01,0.2,508,413,1004
1231,17.85,0.06,1.09,506,412,1006
1232,18.43,0.08,1.49,507,412,1008
1233,18.95,0.03,0.6,506,413,1008
1234,19.31,0.03,0.61,505,412,1008
1235,19.46,0.02,0.42,506,413,1010
1236,19.51,0.01,0.23,506,413,1008
1237,19.56,0.05,1.01,508,413,1008
1238,19.56,0.06,1.2,509,413,1008
1239,19.63,0.07,1.4,507,412,1008
1240,19.63,0.06,1.2,507,413,1008
1241,19.65,0.04,0.82,508,413,1010
1242,19.68,0.05,1.01,508,413,1010
1243,19.65,0.08,1.59,508,412,1009
1244,19.68,0.04,0.82,509,412,1009
1245,19.68,0.03,0.62,509,412,1008
1246,19.68,0.08,1.6,509,412,1010
1247,19.68,0,0.04,509,412,1008
1248,19.65,0.04,0.82,510,412,1010
1249,19.65,0.03,0.62,509,413,1011
1250,19.65,0.05,1.01,509,412,1009
1251,19.65,0.03,0.62,511,413,1010
1252,19.63,0.02,0.43,511,413,1008
1253,19.6,0.07,1.4,512,413,1011
1254,19.53,0.04,0.81,511,413,1011
1255,19.46,0.03,0.62,511,413,1009
1256,19.43,0.02,0.42,512,413,1008
1257,19.48,0.02,0.42,512,413,1008
1258,19.53,0.02,0.42,511,413,1008
1259,19.58,0.03,0.62,512,413,1011
1260,19.58,0.01,0.23,510,413,1009
1261,19.63,0.05,1.01,512,413,1008
1262,19.6,0,0.04,513,413,1009
1263,19.63,0.05,1.01,513,414,1008
1264,19.6,0.07,1.4,512,414,1008
1265,19.6,0.08,1.59,514,414,1008
1266,19.63,0.08,1.59,512,414,1008
1267,19.65,0.06,1.2,513,414,1010
1268,19.65,0.05,1.01,512,414,1010
1269,19.65,0.02,0.43,513,414,1008
1270,19.65,0.02,0.43,513,414,1008
1271,19.65,0.07,1.4,515,414,1010
1272,19.63,0.02,0.43,513,414,1010
1273,19.63,0.05,1.01,513,414,1008
1274,19.65,0.03,0.62,514,414,1008
1275,19.65,0.03,0.62,513,414,1008
1276,19.65,0.07,1.4,514,414,1010
1277,19.63,0.05,1.01,515,414,1008
1278,19.65,0.06,1.2,514,414,1008
1279,19.65,0.05,1.01,512,415,1008
1280,19.65,0.08,1.59,514,415,1009
1281,19.65,0.06,1.2,515,415,1008
1282,19.63,0.09,1.79,514,415,1009
1283,19.63,0.03,0.62,515,415,1008
1284,19.65,0.02,0.43,515,415,1011
1285,19.63,0.03,0.62,515,416,1008
1286,19.63,0.04,0.81,516,415,1010
1287,19.65,0.02,0.43,515,415,1010
1288,19.68,0.01,0.23,515,415,1010
1289,19.65,0.02,0.43,515,415,1009
1290,19.65,0.03,0.62,515,416,1008
1291,19.68,0.02,0.43,515,415,1008
1292,19.65,0.04,0.82,515,415,1010
1293,19.65,0.04,0.82,514,414,1008
1294,19.63,0.06,1.2,515,414,1008
1295,19.65,0.04,0.82,515,414,1010
1296,19.65,0.04,0.82,513,414,1009
1297,19.65,0.03,0.62,514,415,1008
1298,19.63,0.07,1.4,513,414,1008
1299,19.63,0.04,0.81,513,414,1010
1300,19.63,0.05,1.01,514,415,1009
1301,19.63,0.03,0.62,515,414,1008
1302,19.65,0.05,1.01,514,414,1009
1303,19.63,0.03,0.62,512,414,1009
1304,19.63,0.04,0.81,514,414,1009
1305,19.6,0.04,0.81,513,414,1008
1306,19.65,0.04,0.82,513,414,1010
1307,19.63,0.05,1.01,512,414,1010
1308,19.63,0.01,0.23,512,414,1009
1309,19.65,0.04,0.82,511,414,1008
1310,19.63,0.02,0.43,512,414,1010
1311,19.65,0.06,1.2,512,414,1008
1312,19.6,0.06,1.2,512,414,1008
1313,19.63,0.01,0.23,512,413,1010
1314,19.6,0.08,1.59,512,413,1008
1315,19.63,0.05,1.01,511,413,1011
1316,19.65,0.01,0.23,511,413,1009
1317,19.6,0.02,0.43,513,413,1009
1318,19.63,0.03,0.62,513,413,1010
1319,19.65,0.05,1.01,512,414,1008
1320,19.6,0.06,1.2,512,414,1008
1321,19.63,0.04,0.81,511,413,1011
1322,19.63,0.03,0.62,512,412,1011
1323,19.63,0.01,0.23,511,412,1008
1324,19.6,0,0.04,512,412,1010
